Sentence,label,label_id
ለመፍታት ከአቅም በላይ አይደለም,Literal ,1
ጭእዋታ ለአዋቂ ወሬ ለጠያቂ,Proverb,2
እስቲ ልውስ ትልና,Idiom,0
አልጋው ፈረሰ,Idiom,0
ጠፍር ነካሽ,Idiom,0
ያስጠቀው ሆደ ሰፊነቱ ነው,Idiom,0
እንካ በእንካ,Idiom,0
ላክ አደረገ,Idiom,0
ይርዳን,Literal ,1
ለፍቅር ብተኛት ለጠብ አረገዘች,Proverb,2
ኮትኩተው ያሳደጉት ልጅ,Idiom,0
ሰው በዋለበት ውሀ በወረደበት,Proverb,2
ጫናዎች,Literal ,1
በርካታ ግለሰቦች,Literal ,1
ቤቱ ተረጋጋ,Idiom,0
እርጥብ አማኝ,Idiom,0
የተሻለ ቦታ,Literal ,1
ጎሰሳችን ከሽፎ እንጂ,Literal ,1
ሱሪ ቢጥሉባት ትወልዳለች,Idiom,0
ህይወቷ አልፏል,Idiom,0
መንፈሳዊ ከፍታ,Literal ,1
አንጀተ ደንዳና,Idiom,0
ባለአጥንት,Idiom,0
አዲስ,Literal ,1
ሆድ ይፍጀው አለ,Idiom,0
አታቃጥር,Idiom,0
ዉሃ ሙላት,Literal ,1
ማየት ይችላሉ,Literal ,1
የሰማይ ቁጣ,Idiom,0
ትምህርት ይወዳል,Literal ,1
መጨነቅ,Literal ,1
እንደሚሰራ,Literal ,1
ልጅ ቢሮጥ አባቱን አይቀድምም,Proverb,2
የዘር ፍሬ,Literal ,1
ገዳም ገባ,Idiom,0
እግዜር በመለኮቱ ጎልማሳ በሚስቱ,Proverb,2
በዘልማድ,Idiom,0
አንዱ ቃየን ነው,Literal ,1
ሆዱ ሻከረ,Idiom,0
ቁስሉ መጠጠ,Idiom,0
መተው ነገሬን ከተተው,Proverb,2
አሁን ያለህበት ቦታ,Literal ,1
ከፍተኛ እንቅስቃሴ,Literal ,1
ሴት ለቤት ወፍጮ ለዱቄት,Proverb,2
አይኔን ገለጥሁ,Idiom,0
የሚጠበቀው,Literal ,1
የወላድ መካን,Idiom,0
እባብ የልቡን አይቶ እግር ነሳው,Proverb,2
ቀለል ያለ,Idiom,0
ሰወችን የሚለውጥ ስራ ነው,Literal ,1
ማንነት ሳያግደዉ ወደዳት,Literal ,1
ልቡን ሸነጠው,Idiom,0
በመሰላሉ ግርጌ ላይ መቆየት,Literal ,1
የሃይማኖት ተቋማት,Literal ,1
ኩላሊት ያጨሰውን ልብ ያመላለሰውን የሚያውቅ የለም,Proverb,2
ታቦቱን ሰረቁ,Literal ,1
የተፈጥሮ ሀብት,Literal ,1
ዋስ በራሴ አለ,Idiom,0
መማርያ ክፍል,Literal ,1
ይመስል ነበር,Literal ,1
ፈራጅ አይደለንም,Literal ,1
አይመስሉ መስሎ,Idiom,0
ቀበሌ ነዋሪዎች,Literal ,1
ልበ ብር,Idiom,0
ሆዴን ጋጠኝ,Idiom,0
ኑሮ በዘዴ,Literal ,1
ለገና ጨዋታ አይቆጡም ጌታ,Proverb,2
ቂጡን ጣለ,Idiom,0
የሚያልፍ ቀን የማያልፍ ስም ያወርሳል,Proverb,2
ከቀኑ በዘጠኝ ሰዓት የፈጸማል,Literal ,1
የሚኮሰኩስ ባህርይ አለው,Idiom,0
አልተሸነፍኩም,Literal ,1
ላም አለኝ በሰማይ ወተቷንም አላይ,Proverb,2
ሴትና በቅሎ እንደገሪዋ ነው,Proverb,2
አነባብሮ,Idiom,0
ፍረድ ለነፍስህ ብላ ለከርስህ,Proverb,2
አዛኝ ቅቤ አንጓች,Proverb,2
ለቀባሪው ማርዳት,Proverb,2
በአጭር ቀጨ,Idiom,0
ምላሽ ሲሠጡ,Literal ,1
ዘር ይውጣልህ,Idiom,0
አለመበላትን ተምሬአለሁ,Literal ,1
ንጹህ አይደለችም,Idiom,0
ጥቂት ደጋፊዎች,Literal ,1
ውሀ አያንቅ ነገር አያልቅ,Proverb,2
ጆሮ የሰማውን ልብ ያውቀዋል,Proverb,2
መከተ,Idiom,0
መከራ መቀጠሉ ያሳዝነኛል,Literal ,1
አሻራ ቢስ,Idiom,0
የህወሃት አፈቀላጤ,Literal ,1
ባህላዊ ጫወታ,Literal ,1
ስጋ ያዘኝ,Idiom,0
ስር ተቆጣ,Idiom,0
እየተደገመ ይገኛል,Literal ,1
በባዳ ቢያኮርፉ በጨለማ ቢያፈጡ ምን ሊያመጡ,Proverb,2
ጉባኤያችን እያስገነዘበ,Literal ,1
ክፍል ሰባት,Literal ,1
አሞራ ክንፍ,Idiom,0
ሰብቷል,Idiom,0
ማየት ማመን ነው,Proverb,2
ቃሉን ሰጠ,Idiom,0
እንደ መረብ ሸፍኖ እንደ እንቁላል ደፍኖ,Proverb,2
እጁን ያዝ አድርጎታል,Idiom,0
የጭን ገረድ,Idiom,0
የተገኘውን ሰላም,Literal ,1
ሆዱን ቆረጠው,Idiom,0
ትንሽ ልጅ,Literal ,1
ለጊዜዉ ተቆጡ,Literal ,1
የሚሮጡበት ሜዳ የሚወጡበት ቀዳዳ,Proverb,2
ባህታዊ አንደናፈቀ ይሞታል,Proverb,2
ትጠበቅ ነበረ,Literal ,1
አለብላቢት ምላስ,Idiom,0
ምኒልክ ኢትዮጵያ,Literal ,1
ጎጆ ወጣ,Idiom,0
አንድምታ,Idiom,0
ያልተወኝ እግዚአብሄር,Literal ,1
ቅቤ ጠባሽ,Idiom,0
ሳይሆን,Idiom,0
የአይን ቆብ,Literal ,1
ነገርህን በጠጄ ርስትህን በልጄ,Proverb,2
ባልና ሚስት ከአንድ ባህር ይቀዳሉ,Proverb,2
ሱሪዬ በራሴ ወልቋል,Idiom,0
ነጻ መንገድ,Literal ,1
የቆንጆ መራራ,Idiom,0
ህግ ገባ,Idiom,0
ወይን እየተጎነጨን,Literal ,1
ሞኝ ውሀ ሲወስደው ይስቃል,Proverb,2
በሰው ምድር ልጇን ትድር,Proverb,2
ሀ ሳይሉ ጥፈት ውል ሳይዙ ሙግት,Proverb,2
የተቋቋመ,Literal ,1
የወንድ ልጅ ሞት ያደረገውን የዘነጋለት,Proverb,2
ወጣቶች የተረሸኑበት,Literal ,1
ግንኙነትህን ታበላሻለህ,Literal ,1
አይጥ ወልዳ ወልዳ ጅራቷ ሲቀር ሲጥ,Proverb,2
እንደጀመረ,Literal ,1
የደረሰዉ ሰቆቃ,Literal ,1
የመታደስ ሀሳብ,Literal ,1
ቆይታ ያዘ,Idiom,0
ህፃኑ ጌታቸው መማር አልቻለም,Literal ,1
ቆሽት አንድድ,Idiom,0
ነገር ለኮሰ,Idiom,0
የማያድግ ልጅ ታዝሎ ያፏጫል,Proverb,2
በጣም አስቸጋሪ ነው,Literal ,1
ወረቱ አለቀ,Idiom,0
የሚወገዙ ተግባራት,Literal ,1
ንጉስ ሁን,Literal ,1
ጣና ሀይቅ ባህርዳር  ይገኛል,Literal ,1
ልጉም አፍ,Idiom,0
የላም ልጅ,Idiom,0
የበላይነት ስሜት,Literal ,1
በጀት መቸጋገር አልነበረበትም,Literal ,1
ሳትወልድ ብላ,Proverb,2
ውሀና ጠጅ እኩል ይጠጣሉ,Proverb,2
የእጅ ጥራጊ,Idiom,0
ከመፍጠሩ በተጨማሪም,Literal ,1
ስግብግበነት,Literal ,1
መከራ አሳየ,Idiom,0
የወደዱትን ሲያጡ የጠሉትን ይቀላውጡ,Proverb,2
ነፍሰ ጡር,Idiom,0
ቀን ወጣ,Idiom,0
እየስራ እንደሆነ,Literal ,1
ተልባ በጥባጭ ሳለች ጎመን ቀንጣሹዋን ምች መታት,Proverb,2
በጥርስ ሸኘው,Idiom,0
ሰርገኛ መጣ በርበሬ ቀንጥሱ,Idiom,0
የዉብ ዳር,Literal ,1
ለጥምቀት ያልሆነ ቀሚስ ይበጣጠስ,Proverb,2
ነገር ሸረበ,Idiom,0
ጥፋት ማየት አልፈልግም,Literal ,1
አሟልቶ ሰጠዉ,Literal ,1
ትንሳኤ በአል,Literal ,1
የቤተ ክርስቲያን በር ተዛጋ,Idiom,0
አፉን አዳጠው,Idiom,0
ግምታዊ ሀሳብ,Literal ,1
ምርጫ ብቻ,Literal ,1
አይነ ደረቅ,Idiom,0
ወንዝ ማዶ,Literal ,1
የሚላስ የሚቀመስ,Idiom,0
ሲሮጡ የታጠቁት ሲሮጡ ይፈታል,Proverb,2
ፉት ቢሉት ጭልጥ,Idiom,0
አንገቱን ነቀነቀ,Idiom,0
ሆስፒታል ደርሰው,Literal ,1
አታረግርግብኝ,Idiom,0
የእልፍኝ አሽከር,Idiom,0
ከንፈሯን ሳመው,Literal ,1
በአጎረስኩኝ እጄን ተነከስኩኝ,Proverb,2
አጉራህ ጠናኝ,Idiom,0
የተፈፀሙትና የሚፈፀሙት,Literal ,1
ይገርማል አህያ ከጅብ ይከርማል,Proverb,2
እቅድዎን በየግዜው ያሻሽሉ,Literal ,1
በፈተናው ወቅት,Literal ,1
አሳት አፍ,Idiom,0
አርሶ አደሮች,Literal ,1
የማይዘልቅ ማህበር በጠጅ ይጀመራል,Proverb,2
የምትበላው እህል ከማታየው መሬት ይበቅላል,Proverb,2
ሊያዘገያችሁ ይፈልጋል,Literal ,1
ሳይቃተል በቅጠል,Proverb,2
ከስጋ ብስና ጎመን በጤና,Idiom,0
ሀሰት ቢናገሩ ውቃቢ ይርቃል,Proverb,2
ውሀ የጥቅምት ነበርሽ ታዲያ ማን ይጠጣሽ,Proverb,2
የፖለቲካ እሳቤዎች,Literal ,1
ሀላፊነት የጎደለው,Literal ,1
ዘመድ ሲጣላ ያረክሳል,Proverb,2
አጥብቀን ስላፈቀርን,Literal ,1
አሳ ጎርጓሪ ዘንዶ ያወጣል,Proverb,2
የተፈፀመው ነውር,Literal ,1
ፀጉራም ዉሻ አለ ሲሉት ይሞታል,Proverb,2
የሩቅ ዘመድ,Idiom,0
በሰጡት መግለጫ,Literal ,1
ህጻን ልጅ,Literal ,1
እቅድ ያለው ጓደኛ ይኑርዎ,Literal ,1
ስር ጠምዛዥ,Idiom,0
ሆዱ ቆረጠ,Idiom,0
የመጠበቅ ዕጣ ፈንታ,Literal ,1
አዘጋጅተው አይደለም,Literal ,1
ቁቅም ከፈስ ተቆጠረች,Proverb,2
ሆዱን ቆለፈ,Idiom,0
የማርያም መቀነት,Idiom,0
ዘመድኩን ምን አለ,Literal ,1
ደም እንዳይፈስ,Literal ,1
አመልህን ሰብስብ,Idiom,0
አገሩ ሩቅ ስንቁ ደረቅ,Proverb,2
የወጋ ቢረሳ የተወጋ አይረሳም,Proverb,2
አየር ጤና,Literal ,1
የሰው እንጂ የቃል ውሸት የለም,Proverb,2
ሆደ ቡቡ,Idiom,0
አለንጋ ለፈረስ ጅራፍ ለሰነፍ,Proverb,2
እውቀታችንንም ያካትታል,Literal ,1
ልጆች ግን አሏቸው,Literal ,1
እንኳን አደረሳችሁ,Literal ,1
እንኩዋን እንደሱ,Literal ,1
የወርቅ ሜዳልያ,Literal ,1
ነፍስ አውል,Idiom,0
እናት አንጀት,Idiom,0
ጉዞ ሄደ,Literal ,1
ቁመና ቢስ,Idiom,0
ቆይቼ እቀጥላለሁ,Literal ,1
የት ይገኛል,Literal ,1
ዓለም ዓቀፍ የግቢ ጉባኤ ምሩቃን,Literal ,1
በበዛብህ ጎጆ,Literal ,1
ከመፅሀፍት አለም,Literal ,1
የተሳሳተ መረጃ,Literal ,1
ሂደህ ፈልግ,Literal ,1
ከዘመድ አጠገብ የተዳረች ልጅ ትዳር አትይዝም,Proverb,2
በገባን መጠን እንተርጉመው,Literal ,1
እጅግ አድርገን እናመሰግናለን,Literal ,1
ጸረ ሙስና,Literal ,1
የሚተላለፈዉን መልእክት,Literal ,1
ለጋ ቅቤ,Idiom,0
ተስማምተው መኖር ቀላል አይደለም,Literal ,1
አህል በእህል,Idiom,0
ቃል ኪዳን ተጋባ,Idiom,0
ተስፋ አደርጋለው ብለዋል,Literal ,1
ተወገብ በላይ ታቦት ከወገብ በታች ጣኦት,Proverb,2
አሻሮ ቃሚ,Idiom,0
ጉልበቱ ተረታ,Idiom,0
ውሀ ቢወቅጡት መልሶ እንቦጭ ነው,Proverb,2
የልብስ ቅድ,Idiom,0
አፈ ከባድ,Idiom,0
የሴት መዶለቻ,Idiom,0
ሳያጣሩ ወሬ ሳይገሉ ጎፈሬ,Proverb,2
የሚያጠግብ እንጀራ ከምጣዱ ያስታውቃል,Proverb,2
መረጋጋት አቁም,Literal ,1
ሌባ ሚዛን,Idiom,0
የሆድ,Idiom,0
ጥሩ ሽያጭ,Literal ,1
ስራ አጥ,Literal ,1
የጋን መብራት,Idiom,0
የኔ አድባር,Idiom,0
ስርአተ መንግስት,Literal ,1
ጭራው አይያዝም,Idiom,0
ሀገር ዉስጥ,Literal ,1
አነሳሽ,Idiom,0
ማርም አልልስ,Idiom,0
ግልባጭ,Literal ,1
የወደቀ ግንድ ምሳር ይበዛበታል,Proverb,2
አይነ ቀላዋጭ,Idiom,0
የዕድሜ ባለፀጎች,Literal ,1
ልቡ ታወከ,Idiom,0
የውጭ ጉዳይ ዋና ፀሀፊ,Literal ,1
እጀ ደረቅ,Idiom,0
የራስ ማስታወሻ,Literal ,1
የትየለሌ ነው,Literal ,1
የክፉ ሰው ተዝካር ውሀ ያስወስዳል በህዳር,Proverb,2
ገበሬዉ አረሰ,Literal ,1
ነበር ባይ,Idiom,0
መስታወት,Literal ,1
ሺህ ቢታለብ ያው በገሌ አለች ድመት,Proverb,2
ቸበቸበው,Idiom,0
የክርስትናን አስተምህሮ,Literal ,1
አለቃ ያውቃል ድሀ ይጠይቃል,Proverb,2
ብዙ ስልጠናዎች ወስጃለሁ,Literal ,1
የቀለም ሰው,Idiom,0
ቆብ ጫነ,Idiom,0
ግንዘቤን ለፈኝ,Idiom,0
ባለጌ ባለሟል ልብስ ገልቤ ልይ ይላል,Proverb,2
ሱቅ በደረቴ,Idiom,0
ለሰው ቢነግሩት ለሰው,Proverb,2
ኢትዮጵያ አስታውቋል,Literal ,1
አይዞን በርቱልን,Literal ,1
ጠበል ሄደው ነበር,Literal ,1
ከባድ በመሆኑ,Literal ,1
ቸር ተመኝ,Literal ,1
ሁሉ ቢናገር ማን ይሰማል,Proverb,2
አይነ ውሃ,Idiom,0
አሳ ጎርጓሪ ዘንዶ ያወጣል,Proverb,2
ጡጫ ሆድ,Idiom,0
እግረ ሰላቢ,Idiom,0
እናት ሆደ ቡቡ ናት,Idiom,0
የሶቅራጥስ ሞት,Literal ,1
ለጥቅምት ያልሆነ ቀሚስ ይበጣጠስ,Proverb,2
የሰይጣን መልእክተኛ,Idiom,0
ነገሬ በከንፈሬ,Proverb,2
የሰው ነጭ,Idiom,0
አንተን ያመነ ጉም የዘገነ,Proverb,2
አጽዋማቱ ሲፈሰኩ,Literal ,1
ብታደራልኝ አማግሁልህ,Literal ,1
የልምምድ ልውውጥ ተደርጓል,Literal ,1
በሰው መገፋት ያለ ነው,Literal ,1
እግር ሳመ,Idiom,0
እጦት ነው,Literal ,1
ግዴታ ጨርሰው,Literal ,1
ቤተ ዘመድ,Literal ,1
ትንሽ ቆሎ ይዞ ካሻሮ ጠጋ,Proverb,2
መልካም ጊዜ,Literal ,1
ቀን ከህዝብ ሌት ከጅብ,Proverb,2
እምነት የሚጣልበት,Proverb,2
የዳኛ ራት,Idiom,0
የሚስጠይቅ ስለመሆኑም,Literal ,1
ጣመኝ ድገመኝ,Idiom,0
ከባልሽ ጋር ሁኚ ቢሏት የተለመነች መሰላት,Proverb,2
አልቀራቸዉም ነበር,Literal ,1
ጅራቱን ይቆላል,Idiom,0
ቄስ ካፈረሰ ዲያቆን ከረከስ,Proverb,2
ውይይት ላይ,Literal ,1
ሚስቱን ለቀቀ,Idiom,0
አህያ ሲጭኑ ሶስት ሆኖ መንገድ ሲሄዱ ሁለት ሆኖ,Proverb,2
አስተያየት ለመቀብል,Literal ,1
እግዜርን ሳይጨምር የቆጠረ ሁልጊዜ ሲቆጥር ይኖራል,Proverb,2
ስለማይጠቅመን ነው,Literal ,1
ከገቡ በኋላ በልጆቻቸው ይጽናናሉ,Literal ,1
ርጋ,Idiom,0
አንቺ ሕልሜ እንዳልሆንሽ,Literal ,1
ምን ቆርጦት,Idiom,0
ተግባር መሆኑን,Literal ,1
የምን እዬዬ ነው,Literal ,1
እድል ፈንታ,Idiom,0
በመዘጋጀት ላይ ይገኛል,Literal ,1
የዘመድ ጥል,Idiom,0
ተንኮለኛ ናቸው አርቃችሁ ቅበሩዋቸው,Proverb,2
ለመናት,Idiom,0
አንዲት ቀን,Literal ,1
ያለ መከራ አይገኝም እንጀራ,Proverb,2
ነጭ እሾህ,Idiom,0
ወላጆች,Literal ,1
የርጎ ዝምብ,Idiom,0
እየተሸጠ ያለው አፈር,Literal ,1
መለስ ቀለስ,Idiom,0
ቀንህን አስረክበህ ትውላለህ,Literal ,1
ስር ሰደደ,Idiom,0
ቪድዮውን እያየሁ ነበር,Literal ,1
ቅንድብ መሸለለ,Idiom,0
እሳት መታው,Idiom,0
እያጫወትኳት ታንቀላፋለች,Proverb,2
የባህር እራት,Idiom,0
ሰመር ገጠመ,Idiom,0
እግረ ጭራሮ,Idiom,0
ሁለት ቀናት,Literal ,1
ርእሰ አንቀጽ,Literal ,1
አካል ብቃት,Literal ,1
ራሱን ሳተ,Idiom,0
ወልዶ አይስም ዘርቶ አይቅም,Proverb,2
እንዳልጣላህ ካንተ አለመሻሌ አሸማቀቀኝ,Literal ,1
ሚካኤል ይጠብቃችሁ,Literal ,1
ከማንም ጋር እንዳታወዳድር,Literal ,1
ጽድቁ ቀርቶብኝ በውሉ በኮነነኝ,Proverb,2
እኔን ብቻ,Literal ,1
ቆመብኝ,Idiom,0
በሰንበት ቀን ነበር,Literal ,1
ሰው የምታይበት ዓይን,Literal ,1
አግብታ ትቅር,Literal ,1
እሪያ ጥርስ,Idiom,0
ሀሳብ መስጫ,Literal ,1
ሰኔና ሰኞ,Idiom,0
አዎ እሱጋ ያመኛል,Literal ,1
በዓለም ዙሪያ,Literal ,1
ለሩስያ ልታቀርብ,Literal ,1
ምድር ተፋችው,Idiom,0
ጭራ አወጣ,Idiom,0
ባዶ እጅ,Literal ,1
አይጥ አፍ,Idiom,0
ነገሮች,Literal ,1
የሀገራችን ችግር,Literal ,1
የሰይጣን ስራ,Idiom,0
ለእግሩ የተጠየፈ ለቂጡ አተረፈ,Proverb,2
ዘቅዝቀው ቢቀብሩት ቀና ብሎ አደገ,Proverb,2
ብርድ ልብስ,Literal ,1
ሲጋራ አጭሰው,Literal ,1
ለወገቡ ዝናር የለውም,Idiom,0
አንጀቱ ራሰ,Idiom,0
አንስት መሬት,Idiom,0
ቋንቋ,Literal ,1
መቼም መች,Idiom,0
እበሳጫለሁ,Literal ,1
መሆኔን እወቁ,Literal ,1
ቤት መታ,Idiom,0
ልጁ ቀለጠ,Idiom,0
አንዱ በቃኝ,Idiom,0
ዘንጋዳ ከቆረጡት አገዳ ሚስት ከፈቷት እዳ,Proverb,2
ወለሉ ላይ,Literal ,1
ልበ ደንጊያ,Idiom,0
ውጦ ዝም,Idiom,0
ከመቸውም ጊዜ በላይ,Literal ,1
ዘመሚት,Literal ,1
ማውገዝ,Literal ,1
ቃናው ተለወጠ,Idiom,0
ጎን አጥንት,Literal ,1
የእህል ክፉ አጃ የሳር ክፋ ሙጃ የነገር ክፋ እንጃ,Proverb,2
እንደምን አረፈዳችሁ,Literal ,1
የክፋት ትራፊ,Literal ,1
የተገነዘች ነፍስ የተለጎመች ፈረስ,Proverb,2
የማይችል,Literal ,1
ሁሉ ያልፋል እስኪያልፍ ያለፋል,Proverb,2
ሙት ደረቅ አይበላም,Idiom,0
አጠቃቀም,Literal ,1
ወላጆቻችሁ እንዳይናፍቋችሁ እኛ አለንላችሁ,Literal ,1
ድሀ በህልሙ ቅቤ ባይጠጣ ኖሮ ንጣት ይገለው ነበር,Proverb,2
ግብር ይቀርባል,Literal ,1
አመራር በበኩላቸው,Literal ,1
አፈን ነጠበው,Idiom,0
መንገድ አይምታህ,Idiom,0
የወርቅ ሀብል,Literal ,1
አለቃ የሰጠው አጣሪ የሽጠው,Proverb,2
ይቅር ባይ,Idiom,0
እንባ ጠባቂ,Idiom,0
ቆዳው ሞኝ,Idiom,0
ላባ ቀረሽ,Idiom,0
ለሀገር ክብር,Literal ,1
አንጀቴ ቅቤ ጠጣ,Idiom,0
አፈርሳታ አወጣ,Idiom,0
ከንፈሩን ነከሰ,Idiom,0
ሴትና መሬት የማይችሉት የለም,Proverb,2
እንጀራ ያለወጥ ቤት ያለ ሴት,Proverb,2
ምንም ምላሳቸዉን,Literal ,1
አይዞን በርቱልን,Literal ,1
ጊዜ ወርቅ ነው,Proverb,2
የለማኝ ቅንጡ ይላል ወተት አምጡ,Proverb,2
ቂም በቀል ትሽራለህ,Literal ,1
ቀጭን አንጀት,Literal ,1
የገበያ ግርግር ለሌባ ይበጃል,Proverb,2
ድራሽ አባቱ ጠፋ,Idiom,0
መፈረም ይኖርባችኋል,Literal ,1
ጊዜ ውስጥ ተግባራዊ,Literal ,1
ላለፈ ክረምት ቤት አይሰራም,Proverb,2
በጥፊ ቀለጠ,Idiom,0
የኢትዮጵያ ቋንቋዎች,Literal ,1
እግር ጣለው,Idiom,0
አጉራ ዘለል,Idiom,0
ረባ,Idiom,0
እርፈ መስቀል,Idiom,0
አራዳውን ንገረኝ,Idiom,0
በእግር ተፈረስ አስፈለገ,Idiom,0
አፈ ቅቤ,Idiom,0
ወፍራም አንጀት,Literal ,1
ችግር የለውም,Literal ,1
አዲስ አስተሳሰብ,Literal ,1
ውርድ ንባብ,Idiom,0
ለምለም እንጀራ,Literal ,1
በርታ አይዞህ ወንድሜ,Literal ,1
ጥሎ ማንሳት,Idiom,0
የተዘጋጀ የኦንላይን ዌቢናር,Literal ,1
የኋላቀርነት ማሳያነት,Literal ,1
የተናጠ ወተት ቅቤ ይወጣዋል,Proverb,2
ፍዳውን በላ,Idiom,0
መንገድህን ጨርቅ ያድርግልህ,Idiom,0
ስጋው መጠጠ,Idiom,0
ካለው በረንዳ,Literal ,1
አቅመ አዳም አደረሰ,Idiom,0
ቀን እስኪያልፍ ያባቴ ባሪያ ይግዛኝ,Proverb,2
በሰው ቁስል እንጨት ስደድበት,Proverb,2
ተከድኖ ይብሰል,Idiom,0
በጎ አድራጎት,Literal ,1
አስር የሚመጥ አንድም አያገኝ,Proverb,2
ድንግልናዋ ጠፋ,Idiom,0
ፈራ ያለ አፍንጫ,Idiom,0
ትንሽም ሆነ ትልቅ,Literal ,1
የአፍ ወለምታ በቅቤ አይታሽም,Proverb,2
ረቂቅ ወንበዴ,Idiom,0
የልብ እውነት ሁሉ ይዘረዘራል,Literal ,1
እንዲያ ሲያስቡ,Literal ,1
ሁለተኛ ተሰራ,Idiom,0
ሁሉ አገርሽ,Idiom,0
ነቀዝ,Idiom,0
ጽህፈት በብራና ዘፈን በበገና,Proverb,2
ሀብቷ ቀና,Idiom,0
ሲያየኝ ሰውነቱ ፍርስ አለ,Idiom,0
ልቡ ተቀሰቀሰ,Idiom,0
ዋጋን የከፈለበትን ህይወት,Literal ,1
በብዙ ቋንቋዎች ተናገረ,Literal ,1
በፍቅር መውደቅ,Literal ,1
አለምን ናቀ,Idiom,0
በመግባት,Literal ,1
የተሳሳተ ግንዛቤ,Literal ,1
ተሞካከረ,Idiom,0
የቄስ ጠበቃ ዳዊት ይጠቅሳል,Proverb,2
ነቢይ ባገሩ አይከበርም,Proverb,2
አስተዳደር ትምህርት መምሪያ,Literal ,1
ዱላ ቀመሰ,Idiom,0
ጥጃ አሰረ,Idiom,0
ተግባራት መካከል,Literal ,1
የሚነሳው,Literal ,1
ስም አጠፋ,Idiom,0
ሆዴ ተቋጠረ,Idiom,0
የወላድ መካን ነች,Idiom,0
እጅግ አሳሳቢና ተለዋዋጭ,Literal ,1
ከረጢት መሳይ እቃ,Literal ,1
አፍ ሲከፈት ጭንቅላት ይታያል,Proverb,2
