Sentence,label
የሚሮጡበት ሜዳ የሚወጡበት ቀዳዳ,Proverb
የሚበጀውን ባለቤት ያውቃል,Proverb
የሚካኤል ስለት ለገብርኤል ምኑ ነው,Proverb
የሚወዱትን ሲያጡ የጠሉትን ይቀላውጡ,Proverb
የሚወዱትን አቅፎ የሚጠሉትን ነቅፎ,Proverb
የሚያልፍ ቀን የማያልፍ ስም ያወርሳል,Proverb
የሚያልፍ ውሀ አደረገኝ ድሀ,Proverb
የሚያልፍ ዝናም አይምታህ የሚያድግ ልጅ አይጥላህ,Proverb
የሚያብረቀርቅ ሁሉ ወርቅ አይደለም,Proverb
የሚያብረቀርቅ ሁሉ ወርቅ አይደለም,Proverb
የሚያድግ ልጅ አትበድል የሚሞት ሽማግሌ አታቅል,Proverb
የሚያድግ ልጅ አይጥላህ የሚሞት ሽማግሌ አይርገምህ,Proverb
የሚያጠግብ እንጀራ ከምጣዱ ያስታውቃል,Proverb
የሚያፈስ ቤት ጨቅጫቃ ሚስት,Proverb
የሚዳቋ ብዛት ለውሻ ሰርግ ነው,Proverb
የሚጣፍጥ ምግብ ሲርብ የበሉት ነው,Proverb
የሚጮህ ውሻ አይናከስም,Proverb
የሚፈልግ ያገኛል የሚተኛ ያልማል,Proverb
የሚፈርስ ከተማ ነጋሪት ቢመታ አይሰማ,Proverb
የማትሄድ መበለት ዞራ ዞራ ትሰናበት,Proverb
የማን ዘር ጎመን ዘር,Proverb
የማያስተኛ ነግረውህ ተኝተው ያድራሉ,Proverb
የማያውቁት አገር አይናፍቅም,Proverb
የማያውቁት አገር አይናፍቅም,Proverb
የማያድግ ልጅ ቅዘን ይበዛዋል,Proverb
የማያድግ ልጅ ታዝሎ ያፏጫል,Proverb
የማያድግ ጥጃ ከበሬ ፊት ይነጫል,Proverb
የማያጠግብ እንጀራ ከምጣዱ ያስታውቃል,Proverb
የማያፍር እንግዳ ባለቤቱን ይጋብዛል,Proverb
የማይመስል ነገር ለሚስትህ አትንገር,Proverb
የማይመስል ነገር ለሚስትህ አትንገር,Proverb
የማይመቱት ልጅ ሲቆጡት ያለቅሳል,Proverb
የማይሰማ ጆሮ ከጎረቤት ያጣላል,Proverb
የማይቀርልህን አንግዳ አጥበቀህ ሳመው,Proverb
የማይተማመን ባልንጀራ በየወንዙ ይማማላል,Proverb
የማይቻል ጠላት ስለ ወዳጅ ይቆጠራል,Proverb
የማይነጋ መስሏት ቋቱ ላይ አራች,Proverb
የማይዘልቅ ማህበር በጠጅ ይጀመራል,Proverb
የማይዘልቅ ባል ቅንድብ ይስማል,Proverb
የምላስ ወለምታ ሪፈር የለውም,Proverb
የምላስ ወለምታ በቅቤ አይታሽም,Proverb
የምላስ ወለምታ,Proverb
የምበላው ሳጣ ልጄ ጥርስ አወጣ,Proverb
የምታሽንፈውን ምታ ቢሉት ወደ ሚስቱ ሮጠ,Proverb
የምትበላው እህል ከማታየው መሬት ይበቅላል,Proverb
የምኞት ፈረስ ልጓም አይገታውም,Proverb
የምድሩን በአፍ የሰማዩን በመጣፍ,Proverb
የምጣዱ ሳለ የእንቅቡ ተንጣጣ,Proverb
የምጣዱ እያለ የእንቅቡ ተንጣጣ,Proverb
የምጥ መድሀኒቱ አንድ እግር ማስቀደም ነው,Proverb
የሞተ አይከሰስ የፈስስ አይታፈስ,Proverb
የሞተን አትርሳ የወደቀን አንሳ,Proverb
የሞተው ባልሽ የገደለው ውሽማሽ,Proverb
የሞኝ ለቅሶ መልሶ መልሶ,Proverb
የሞኝ ምስጋና የግንቦት ደመና,Proverb
የሞኝ ዘፈን ሁልጊዜ አበባዬ,Proverb
የሰማይ ስባሪ,Proverb
የሰው አገሩ ምግባሩ የከብት አገሩ ሳሩ,Proverb
የሰው እንጂ የቃል ውሸት የለም,Proverb
የሰው ወርቅ አያደምቅ,Proverb
የሰው ፈላጊ የራሱን ያጣል,Proverb
የሴት ልቧ እንጂ ሆዷ አይመርጥም,Proverb
የሴት ምራቋ ወፍራም ነው,Proverb
የሴት ሞቷ በማጀቷ,Proverb
የሴት ትንሽ የለውም,Proverb
የሴት አገር ባልዋ,Proverb
የሴት ጉልበት ምላሱዋ,Proverb
የሴት ጠጭና የአህያ ፈንጪ አያድርስ ነው,Proverb
የሴትን ብልሀት የጉንዳንን ጉልበት ይስጥህ,Proverb
የስጦታ ፈረስ ጥርሱ አይታይም,Proverb
የረጋ ወተት ቅቤ ይወጣዋል,Proverb
የረጋ ውሃ ይከረፋል,Proverb
የራሷ አሮባት የሰው ታማስላለች,Proverb
የሽማግሌ ፍቅር እና የክረምት አበባ አንድ ነው,Proverb
የሽሮ ድንፋታ አስኪቀርብ ድረስ,Proverb
የቀበሮ ባህታዊ,Proverb
የቀበሮ ባህታዊ የለም,Proverb
የቀበጠች አይጥ የድመትን አፍንጫ ታሽታለች,Proverb
የቀበጡ እለት ሞት አይገኝም,Proverb
የቀን ጠማማን ሚዳቆ አትዘለውም,Proverb
የቄስ ጠበቃ ዳዊት ይጠቅሳል,Proverb
የቆጡን አወርዳለሁ ብላ የብብቷን ጣለች,Proverb
የቆጡን አወርድ ብላ የብብቷን ጣለች,Proverb
የበላ በለጠኝ የሮጠ አመለጠኝ,Proverb
የበላችው ያገሳታል በላይ በላዩ ያጎርሳታል,Proverb
የበላችው ያገባታል በላይ በላዩ ያጎርሳታል,Proverb
የበሰበሰ ዝናብ አይፈራም,Proverb
የባለጌ ባለሟል ቂጥ ገልቦ ያያል,Proverb
የባል ደግነቱ ውሽሜን መርሳቱ,Proverb
የባሰ አለና አገርህን አትልቀቅ,Proverb
የቤቴ መቃጠል ለትኋኔ በጀኝ,Proverb
የተማረና ታጥቦ የተቀመጠ ብርጭቆ ፈላጊ አያጣም,Proverb
የተናቀ ሰፈር በአህያ ይወረራል,Proverb
የተናቀ ያስረግዛል,Proverb
የተናገሩት ከሚጠፋ የወለዱት ይጥፋ,Proverb
የተናጠ ወተት ቅቤ ይወጣዋል,Proverb
የተገነዘች ነፍስ የተለጎመች ፈረስ,Proverb
የት አውቅሽ ብሎ አጥብቆ ሳመኝ,Proverb
የትም ፍጪው ዱቄቱን አምጪው,Proverb
የቸኮለ አፍስሶ ለቀመ,Proverb
የቸኮለች አፍስሳ ለቀመች,Proverb
የቸገረው እርጉዝ ያገባል,Proverb
የቸገረው ዱቄት ከንፋስ ይጠጋል,Proverb
የነ ቶሎ ቶሎ ቤት ግድግዳው ሰንበሌጥ,Proverb
የነብርን ጭራ አይዙም ከያዙም አይለቁም,Proverb
የነቶሎ ቶሎ ቤት ግድግዳው ሰንበሌጥ,Proverb
የነፋክክር ቤት ሳይዘጋ ያድራል,Proverb
የአህያ ባል ከጅብ አያስጥል,Proverb
የአህያ ባል ከጅብ አያስጥልም,Proverb
የአህያ እቃው ሆዱ ውስጥ ነው,Proverb
የአሳ ግማቱ ከወደ አናቱ,Proverb
የአባይን ልጅ ውሀ ጠማው,Proverb
የአተር ክምር የጭሰኛ ክብር,Proverb
የአንዱ ሀገር ዘፈን ለአንዱ ሀገር ለቅሶ ነው,Proverb
የአንድ ቀን መዘዝ ያለ ዘጠኝ ወር አይመዘዝ,Proverb
የአይኔ ብሌን,Proverb
የአይን ፍቅር,Proverb
የአይጥ ሞት የድመት ሰርግ,Proverb
የአገሩን መሬት በአገሩ በሬ,Proverb
የአፍ ወለምታ በቅቤ አይታሽም,Proverb
የእህል ክፉ አጃ የሳር ክፋ ሙጃ የነገር ክፋ እንጃ,Proverb
የእህል ክፉ አጃ የሳር ክፋ ሙጃ የነገር ክፋ እንጃ,Proverb
የእህል ጣም በጉረሮ የነገር ጣም በዝሮ,Proverb
የእህል ጣም በጉረሮ የነገር ጣም በዝሮ,Proverb
የእርጎ ዝንብ,Proverb
የዕብድ ገላጋይ ድንጋይ ያቀብላል,Proverb
የእናት ሆድ ዥንጉርጉር,Proverb
የእናት ልጅ ቢጣላ እውነት ይመስላል ለሌላ,Proverb
የእናት ሞትና የድንጋይ መቀመጫ እያደር ይቆረቁራል,Proverb
የእናት ሞትና የድንጋይ መቀመጫ እያደር ይቆረቁራል,Proverb
የእናት ሞትና የድንጋይ መቀመጫ እያደር ይቆረቁራል,Proverb
የእናት በደል አይታወቅም,Proverb
የእናት ድሀ የለውም,Proverb
የእንጨት ምንቸት እራሱ አይድን ሌላ አያድን,Proverb
የእንጨት ምንቸት እራሱ አይድን ሌላ አያድን,Proverb
የክረምት ጥማትና የመከር ጊዜ ረሀብ አለባለቤቱ የሚያውቀው የለም,Proverb
የክረምት ጥማትና የመከር ጊዜ ረሀብ አለባለቤቱ የሚያውቀው የለም,Proverb
የክፉ ሰው ተዝካር ውሀ ያስወስዳል በህዳር,Proverb
የክፉ ሰው ተዝካር ውሀ ያስወስዳል በህዳር,Proverb
የክፉ ሰው ተዝካር ውሀ ያስወስዳል በህዳር,Proverb
የወረቀት ላይ ነብር የተግባር ስንኩል,Proverb
የወረቀት ላይ ነብር የተግባር ስንኩል,Proverb
የወረት ውሻ ስሟ ወለተኪሮስ,Proverb
የወረት ውሻ ስሟ ወለተኪሮስ,Proverb
የወረወርኩት አንካሴ ተመልሶ በራሴ,Proverb
የወንድ ልጅ ሞት ያደረገውን የዘነጋለት,Proverb
የወንድ ልጅ ሞት ያደረገውን የዘነጋለት,Proverb
የወንድ አልጫ የእንዶድ ሙቀጫ,Proverb
የወንድ አልጫ የእንዶድ ሙቀጫ,Proverb
የወንድ አጭር ዝንጀሮ የሴት አጭር ወይዘሮ,Proverb
የወንድ አጭር ዝንጀሮ የሴት አጭር ወይዘሮ,Proverb
የወንድም ልጅ ባይወልዱትም ልጅ,Proverb
የወንድም ልጅ ባይወልዱትም ልጅ,Proverb
የወንድም ልጅ ባይወልዱትም ልጅ,Proverb
የወንድምህ ጢም ሲላጭ ጢምህን ውሀ አርስ,Proverb
የወንዶች ባል አይተህ ማር,Proverb
የወንዶች ባል አይተህ ማር,Proverb
የወደቀ ዛፍ ምሳር ይበዛበታል,Proverb
የወደቀ ግንድ ምሳር ይበዛበታል,Proverb
የወደደና የአበደ አንድ ነው,Proverb
የወደዱትን ሲያጡ የጠሉትን ይቀላውጡ,Proverb
የወጋ ቢረሳ የተወጋ አይረሳም,Proverb
የወጋ ቢረሳ የተወጋ አይረሳም,Proverb
የወጣ ቢገባ የገባ ይወጣል,Proverb
የወጣ ቢገባ የገባ ይወጣል,Proverb
የዘመድ ጥል የስጋ ትል,Proverb
የዘሬን ብለቅ ይቆማምጠኝ አለ ቆማጣ,Proverb
የደላው ሙቅ ያኝካል,Proverb
የደላው ሙቅ ያኝካል,Proverb
የደንቆሮ ሰርግ በሽብሽባ ያልቃል,Proverb
የድሀ ቅንጡ እንጀራ ሲሰጡት ይላል ድልህ አምጡ,Proverb
የጂብ ችኩል ቀንድ ይነክሳል,Proverb
የጅብ ችኩል ቀንድ ይነክሳል,Proverb
የጅብ ፍቅር እስኪቸግር,Proverb
የገበያ ግርግር ለሌባ ይበጃል,Proverb
የጉድ አገር ገንፎ እያደር ይፋጃል,Proverb
የግመል ሽንት ይመስል ሁሌ ወደኋላ,Proverb
የግፍ ግፍ በእንቅርት ላይ ጆሮ ደግፍ,Proverb
የጥቅምት ቀን አና የቆንጆ ሳቅ አያታልልህ,Proverb
የጨረቃ ንጋትና የአውር ሞት አይታወቅም,Proverb
የጭቃ ውስጥ እሾህ,Proverb
የፈሰሰ አይታፈስ የሞተ አይመለስ,Proverb
የፈሰሰ ውሀ አይታፈስም,Proverb
የፈሰሰ ውሃ አይታፈስም,Proverb
የፈሲታ ተቆጢታ,Proverb
የፈሪ በትር ሆድ ይቀትር,Proverb
የፈሪ ዱላ አያዳግምም,Proverb
የፈሪ ዱላው ረጅም ነው,Proverb
የፊት መሪ የኋላ ቀሪ,Proverb
የፍየል ጅራት ከብርድ አያድን አፍረት አይከድን,Proverb
ያህያ ስጋ አልጋ ሲሉት አመድ,Proverb
ያህያ ቀበጥ ከጅብ ጡት ይጣባል,Proverb
ያህያ ባል ቀለበት አያስርም,Proverb
ያህያ እንግዳ የጅብ አራት ነው,Proverb
ያለ መከራ አይገኝም እንጀራ,Proverb
ያለ ሴት ምን ያደርጋል ቤት,Proverb
ያለ አንድ የላት ጥርስ በዘነዘና ትነቀስ,Proverb
ያለባለቤቱ አይነድም እሳቱ,Proverb
ያላዩት አገር አይናፍቅም,Proverb
ያልሰማ ጆሮ ከጎረቤት ያጣላል,Proverb
ያልተነካ ግልግል ያውቃል,Proverb
ያልታረመ አፍ ከዋንጫ ይሰፋል,Proverb
ያልታደለ ቆዳ ሲላፋ ያድራል,Proverb
ያልታደለ ከንፈር ሳይሳም ያረጃል,Proverb
ያልታደች ወፍ አይኗ በጥቅምት ይጠፋል,Proverb
ያልወለደ አጋድሞ አረደ,Proverb
ያልዘሩት አይበቅልም,Proverb
ያልዘራውን የሚበላ ዝንጀሮ ነው,Proverb
ያልጠረጠረ ተመነጠረ,Proverb
ያምና ሞኝ ዘንድሮም ደገመኝ,Proverb
ያበደና የወደደ አንድ ነው,Proverb
ያባትህ ቤት ሲዘረፍ አብረህ ዝረፍ,Proverb
ያኮረፈ ምሳው አራቱ ነው,Proverb
ያዳቆነ ሰይጣን ሳያቀስ አይለቅም,Proverb
ያገሩን ሰርዶ ባገሩ በሬ,Proverb
ያገር ልጅ የማር ጠጅ,Proverb
ያገርህ ልጅ ብታገባት ሚስትህ ብትፈታት አትህ,Proverb
ያገባሽ ይፈታሻል ወዮለት ለወለደሽ,Proverb
ያጣ ለማኝ ተሳድቦ ይሄዳል,Proverb
ያጣ ለማኝ ተሳድቦ ይሄዳል,Proverb
ያጥንት ፍላጭ የስጋ ቁራጭ,Proverb
ይህ ሁሉ ጠባሳ ባንቺ የተነሳ,Proverb
ይታደሉታል እንጂ አይታገሉትም,Proverb
ይቺ ባቄላ ያደረች እንደሆን አትቆረጠምም,Proverb
ይውጋሽ ብሎ ይማርሽ,Proverb
ይገርማል አህያ ከጅብ ይከርማል,Proverb
ደህና ሲታጣ ይመለመላል ጎባጣ,Proverb
ደመና ለዝናብ ድግስ ለሆዳም,Proverb
ደም ቢያለቅሱ ድንጋይ ቢነክሱ,Proverb
ደም ከውሀ ይቀጥናል,Proverb
ደም ካልፈሰሰ ስርየት የለም,Proverb
ደባልና ሹመት ያለሰበብ አይሄድ,Proverb
ደንቆሮ የሰማ ለት ያብዳል,Proverb
ደጃቸውን አይዘጉ ሰውን ሌባ ይላሉ,Proverb
ደግ ጎረቤት እቃ አያስገዛም,Proverb
ደግ ጎረቤት ያወጣል ከመአት,Proverb
ደፋርና ጭስ መውጫ አያጣም,Proverb
ዱላ ይዞ ሌባን መጠየቅ,Proverb
ዱቄት ባመድ ይስቃል,Proverb
ዱባና ቅል አበቃቀሉ ለየቅል,Proverb
ዲያቆን ከዘፈነ ፍየል ከቀዘነ,Proverb
ዳሩ ሲወረር መሀሉ ዳር ይሆናል,Proverb
ዳር ሲፈታ መሀል ዳር ይሆናል,Proverb
ዳቦ በገና ቡና በጀበና,Proverb
ዳቦ ያለ ቅርፊት ጠላ ያለ ምርጊት,Proverb
ዳኛ ሲገኝ ተናገር ውሀ ሲጠራ ተሻገር,Proverb
ድሀ ሲቀማጠል ከወገቡ ቅምጥል,Proverb
ድሀ ሲያገኝ ያጣ አይመስለውም,Proverb
ድሀ በህልሙ ቅቤ ባይጠጣ ኖሮ ንጣት ይገለው ነበር,Proverb
ድሀ በህልሙ ቅቤ ባይጠጣ እከክ በፈጀው,Proverb
ድሀ በጉልበቱ ባለጸጋ በከብቱ,Proverb
ድሀ ባይ አይኔን አመመኝ,Proverb
ድሀ ተበድሎ ማሩኝ ይላል ቶሎ,Proverb
ድሀና ገበያ ሳይገናኙ ይሞታል,Proverb
ድሀን ካስለቀሱ በስላሴ ዘንድ ይወቀሱ,Proverb
ድመት መንኩሳ አመሏን አትረሳ,Proverb
ድመትና ቁንጫ ባዶ ቤት ይወዳል,Proverb
ድመትና አይጥ እሳትና ጭድ,Proverb
ድስት ግጣሙን አያጣም,Proverb
ድስት ግጣሙን አያጣም,Proverb
ድር ቢያብር አንበሳ ያስር,Proverb
ድንጋይ ቢያጎኗት ተመልሳ ካናት,Proverb
ዶሮ ላትበላው ታፈስ,Proverb
ዶሮ ሲሉ ሰምታ ሞተች አጢስ ገብታ,Proverb
ዶሮ በልቶ ብስና ጎመን በልቶ ጤና,Proverb
ዶሮ ብታልም ጥሬዋን,Proverb
ዶሮ ከቆጥ በሬ ከጋጥ,Proverb
ዶሮ ከጮኸ ሌሊት ከደብረ ታቦር ወዲያ ክረምት የለም,Proverb
ዶሮ ካልበሏት አሞራ ናት,Proverb
ዶሮ ጭራ ጭራ መታረጃዋን ታወጣለች,Proverb
ዶሮን ሲያታልሏት በመጫኛ ጣሏት,Proverb
ጀማሪ ይጥፋ ሰካራም ይትፋ,Proverb
ጀምሮ ይጨርሳል ለጉሞ ይተኩሳል,Proverb
ጀምሮ ይጨርሳል አልሞ ይተኩሳል,Proverb
ጅራፍ እራሱ ገርፎ እራሱ ይጮሃል,Proverb
ጅብ አንዳገሩ ይጮሀል,Proverb
ጅብ እንኳን ጓደኛውን ይጣራል,Proverb
ጅብ ከሄደ ውሻ ጮኸ,Proverb
ጅብ ከሚበላህ በልተህ ተቀደስ,Proverb
ጅብን ለመግደል ከአህያ ተጠለል,Proverb
ጅብን ሲወጉ በአህያ ይጠጉ,Proverb
ጆሮ ለባለቤቱ ባዳ ነው,Proverb
ጆሮ እዳውን አይሰማም,Proverb
ጆሮ የሰማውን ልብ ያውቀዋል,Proverb
ጆንያን ያቆመው እህል ነው,Proverb
ገላጋይ አጥቼ ግልገሌን በላኋት,Proverb
ገብስ ለገብስ አብሮ ይነፍስ,Proverb
ገንዘብ ካለ በሰማይ መንገድ አለ,Proverb
ጉልቻ ቢቀያየር ወጥ አያጣፍጥም,Proverb
ጉድ አንድ ሰሞን ነው,Proverb
ጊዜ የሰጠው ቅል ድንጋይ ይሰብራል,Proverb
ጊዜ ታክሲ አይደለም ቆሞ አይጠብቅህም,Proverb
ጊዜ ወርቅ ነው,Proverb
ጊዜ ያለፈበት,Proverb
ጋን በጠጠር ይደገፋል,Proverb
ጌታዋን የተማመነች በግ ላቷን ውጭ ታሳድራለች,Proverb
ግም ለግም አብረህ አዝግም,Proverb
ጠላትህን ውሀ ሲወስደው እንትፍ ብለህ ጨምርበት,Proverb
ጠርጥር በገንፎ ውስጥ እንዳለ ስንጥር,Proverb
ጠበንጃ ራሱ መቶ ራሱ ይጮሀል,Proverb
ጠንቋይ ለራሱ አያቅም,Proverb
ጡጥም ከፈስ ተቆጠረች,Proverb
ጥልቅ ብዬ,Proverb
ጥርሴስ ልማዱ ነው አይኔን አታስቂው,Proverb
ጥርስና ከንፈር ሲደጋገፍ ያምር,Proverb
ጥይትና ማጣትን ተኝቶ ማሳለፍ ነው,Proverb
